FREDERICKA,0.002
FREDIA,0.002
FREDRICKA,0.001
FREEDA,0.002
FREIDA,0.009
FRIDA,0.001
FRIEDA,0.017
FUMIKO,0.002
GABRIEL,0.003
GABRIELA,0.018
GABRIELE,0.002
GABRIELLA,0.005
GABRIELLE,0.017
GAIL,0.145
GALA,0.001
GALE,0.016
GALINA,0.001
GARNET,0.004
GARNETT,0.002
GARY,0.002
GAY,0.012
GAYE,0.005
GAYLA,0.008
GAYLE,0.043
GAYLENE,0.002
GAYNELL,0.003
GAYNELLE,0.001
GEARLDINE,0.002
GEMA,0.001
GEMMA,0.003
GENA,0.01
GENE,0.005
GENESIS,0.001
GENEVA,0.059
GENEVIE,0.001
GENEVIEVE,0.051
GENEVIVE,0.001
GENIA,0.002
GENIE,0.002
GENNA,0.001
GENNIE,0.002
GENNY,0.001
GENOVEVA,0.005
GEORGANN,0.001
GEORGE,0.005
GEORGEANN,0.001
GEORGEANNA,0.001
GEORGENE,0.002
GEORGETTA,0.003
GEORGETTE,0.011
GEORGIA,0.091
GEORGIANA,0.005
GEORGIANN,0.001
GEORGIANNA,0.005
GEORGIANNE,0.001
GEORGIE,0.004
GEORGINA,0.015
GEORGINE,0.002
GERALD,0.001
GERALDINE,0.141
GERALYN,0.003
GERDA,0.004
GERI,0.008
GERMAINE,0.008
GERRI,0.005
GERRY,0.005
GERTHA,0.002
GERTIE,0.005
GERTRUD,0.002
GERTRUDE,0.103
GERTRUDIS,0.001
GERTUDE,0.001
GHISLAINE,0.001
GIA,0.002
GIANNA,0.001
GIDGET,0.001
GIGI,0.002
GILBERTE,0.001
GILDA,0.009
GILLIAN,0.006
GILMA,0.001
GINA,0.099
GINETTE,0.001
GINGER,0.034
GINNY,0.005
GIOVANNA,0.003
GISELA,0.006
GISELE,0.003
GISELLE,0.004
GITA,0.001
GIUSEPPINA,0.001
GLADIS,0.003
GLADY,0.002
GLADYS,0.205
GLAYDS,0.001
GLENDA,0.088
GLENDORA,0.002
GLENN,0.001
GLENNA,0.018
GLENNIE,0.002
GLENNIS,0.002
GLINDA,0.002
GLORIA,0.335
GLORY,0.003
GLYNDA,0.002
GLYNIS,0.001
GOLDA,0.003
GOLDEN,0.001
GOLDIE,0.023
GRACE,0.189
GRACIA,0.002
GRACIE,0.018
GRACIELA,0.019
GRAYCE,0.001
GRAZYNA,0.001
GREGORIA,0.005
GREGORY,0.001
GRETA,0.014
GRETCHEN,0.032
GRETTA,0.003
GRICELDA,0.001
GRISEL,0.001
GRISELDA,0.007
GUADALUPE,0.059
GUDRUN,0.002
GUILLERMINA,0.007
GUSSIE,0.008
GWEN,0.031
GWENDA,0.002
GWENDOLYN,0.074
GWENN,0.002
GWYN,0.002
GWYNETH,0.001
HA,0.002
HAE,0.002
HAILEY,0.004
HALEY,0.014
HALINA,0.002
HALLEY,0.001
HALLIE,0.009
HAN,0.001
HANA,0.002
HANG,0.001
HANH,0.002
HANNA,0.007
HANNAH,0.045
HANNELORE,0.002
HARMONY,0.002
HAROLD,0.001
HARRIET,0.056
HARRIETT,0.013
HARRIETTE,0.006
HASSIE,0.001
HATTIE,0.056
HAYDEE,0.006
HAYLEY,0.005
HAZEL,0.161
HEATHER,0.337
HEDWIG,0.003
HEDY,0.002
HEE,0.002
HEIDE,0.002
HEIDI,0.088
HEIDY,0.001
HEIKE,0.001
HELAINE,0.001
HELEN,0.663
HELENA,0.021
HELENE,0.024
HELGA,0.009
HELLEN,0.005
HENRIETTA,0.031
HENRIETTE,0.002
HENRY,0.002
HERLINDA,0.005
HERMA,0.001
HERMELINDA,0.004
HERMILA,0.001
HERMINA,0.002
HERMINE,0.002
HERMINIA,0.008
HERTA,0.001
HERTHA,0.001
HESTER,0.009
HETTIE,0.003
HIEDI,0.001
HIEN,0.001
HILARIA,0.002
HILARY,0.014
HILDA,0.075
HILDE,0.002
HILDEGARD,0.005
HILDEGARDE,0.002
HILDRED,0.002
HILLARY,0.013
HILMA,0.002
HIROKO,0.002
HISAKO,0.001
HOA,0.003
HOLLEY,0.002
HOLLI,0.004
HOLLIE,0.009
HOLLIS,0.002
HOLLY,0.117
HONEY,0.002
HONG,0.004
HOPE,0.034
HORTENCIA,0.007
HORTENSE,0.004
HORTENSIA,0.003
HSIU,0.001
HUE,0.001
HUI,0.003
HULDA,0.003
HUONG,0.003
HWA,0.001
HYACINTH,0.002
HYE,0.002
HYO,0.001
HYON,0.002
HYUN,0.002
IDA,0.118
IDALIA,0.003
IDELL,0.002
IDELLA,0.005
IESHA,0.002
IGNACIA,0.002
ILA,0.014
ILANA,0.002
ILDA,0.002
ILEANA,0.004
ILEEN,0.001
ILENE,0.011
ILIANA,0.003
ILLA,0.001
ILONA,0.003
ILSE,0.004
ILUMINADA,0.002
IMA,0.005
IMELDA,0.01
IMOGENE,0.019
IN,0.003
INA,0.023
INDIA,0.006
INDIRA,0.002
INELL,0.002
INES,0.009
INEZ,0.053
INGA,0.003
INGE,0.004
INGEBORG,0.003
INGER,0.002
INGRID,0.023
INOCENCIA,0.002
IOLA,0.007
IONA,0.007
IONE,0.006
IRA,0.004
IRAIDA,0.001
IRENA,0.003
IRENE,0.252
IRINA,0.002
IRIS,0.055
IRISH,0.002
IRMA,0.079
IRMGARD,0.002
ISA,0.002
ISABEL,0.057
ISABELL,0.006
ISABELLA,0.008
ISABELLE,0.019
ISADORA,0.001
ISAURA,0.002
ISELA,0.003
ISIDRA,0.002
ISIS,0.002
ISOBEL,0.001
IVA,0.023
IVANA,0.002
IVELISSE,0.001
IVETTE,0.007
IVEY,0.001
IVONNE,0.005
IVORY,0.005
IVY,0.016
IZETTA,0.001
IZOLA,0.001
JA,0.001
JACALYN,0.003
JACELYN,0.001
JACINDA,0.001
JACINTA,0.003
JACK,0.001
JACKELINE,0.003
JACKELYN,0.001
JACKI,0.002
JACKIE,0.09
JACKLYN,0.009
JACKQUELINE,0.001
JACLYN,0.018
JACQUALINE,0.002
JACQUE,0.005
JACQUELIN,0.005
JACQUELINE,0.228
JACQUELYN,0.041
JACQUELYNE,0.002
JACQUELYNN,0.002
JACQUETTA,0.001
JACQUI,0.001
JACQUIE,0.001
JACQUILINE,0.002
JACQULINE,0.007
JACQULYN,0.002
JADA,0.004
JADE,0.008
JADWIGA,0.002
JAE,0.002
JAIME,0.027
JAIMEE,0.001
JAIMIE,0.004
JALEESA,0.002
JALISA,0.001
JAMA,0.001
JAME,0.001
JAMEE,0.001
JAMES,0.01
JAMEY,0.002
JAMI,0.014
JAMIE,0.153
JAMIKA,0.001
JAMILA,0.004
JAMMIE,0.003
JAN,0.051
JANA,0.031
JANAE,0.003
JANAY,0.002
JANE,0.25
JANEAN,0.001
JANEE,0.001
JANEEN,0.004
JANEL,0.007
JANELL,0.009
JANELLA,0.001
JANELLE,0.024
JANENE,0.003
JANESSA,0.002
JANET,0.379
JANETH,0.002
JANETT,0.002
JANETTA,0.002
JANETTE,0.022
JANEY,0.003
JANI,0.001
JANICE,0.285
JANIE,0.051
JANIECE,0.001
JANINA,0.004
JANINE,0.02
JANIS,0.034
JANISE,0.001
JANITA,0.002
JANN,0.002
JANNA,0.01
JANNET,0.001
JANNETTE,0.005
JANNIE,0.009
JANUARY,0.001
JANYCE,0.001
JAQUELINE,0.007
JAQUELYN,0.001
JASMIN,0.008
JASMINE,0.038
JASON,0.002
JAUNITA,0.003
JAY,0.003
JAYE,0.001
JAYME,0.006
JAYMIE,0.001
JAYNA,0.001
JAYNE,0.018
JAZMIN,0.003
JAZMINE,0.002
JEAN,0.315
JEANA,0.005
JEANE,0.004
JEANELLE,0.001
JEANENE,0.002
JEANETT,0.001
JEANETTA,0.004
JEANETTE,0.115
JEANICE,0.001
JEANIE,0.013
JEANINE,0.017
JEANMARIE,0.001
JEANNA,0.007
JEANNE,0.109
JEANNETTA,0.001
JEANNETTE,0.046
JEANNIE,0.028
JEANNINE,0.016
JEFFIE,0.001
JEFFREY,0.001
JEN,0.002
JENA,0.007
JENAE,0.001
JENE,0.001
JENEE,0.001
JENELL,0.002
JENELLE,0.004
JENETTE,0.002
JENEVA,0.001
JENI,0.002
JENICE,0.002
JENIFER,0.023
JENIFFER,0.004
JENINE,0.002
JENISE,0.002
JENNA,0.03
JENNEFER,0.002
JENNELL,0.001
JENNETTE,0.004
JENNI,0.004
JENNIE,0.073
JENNIFER,0.932
JENNIFFER,0.003
JENNINE,0.001
JENNY,0.068
JERALDINE,0.003
JEREMY,0.001
JERI,0.015
JERICA,0.001
JERILYN,0.003
JERLENE,0.001
JERRI,0.012
JERRICA,0.001
JERRIE,0.004
JERRY,0.011
JESENIA,0.002
JESICA,0.005
JESSE,0.008
JESSENIA,0.002
JESSI,0.002
JESSIA,0.001
JESSICA,0.49
JESSIE,0.098
JESSIKA,0.001
JESTINE,0.001
JESUS,0.002
JESUSA,0.002
JESUSITA,0.001
JETTA,0.001
JETTIE,0.003
JEWEL,0.025
JEWELL,0.021
JI,0.001
JILL,0.142
JILLIAN,0.021
JIMMIE,0.017
JIMMY,0.002
JIN,0.002
JINA,0.002
JINNY,0.001
JO,0.083
JOAN,0.306
JOANA,0.003
JOANE,0.001
JOANIE,0.004
JOANN,0.136
JOANNA,0.055
JOANNE,0.15
JOANNIE,0.001
JOAQUINA,0.001
JOCELYN,0.019
JODEE,0.002
JODI,0.051
JODIE,0.017
JODY,0.038
JOE,0.005
JOEANN,0.002
JOEL,0.002
JOELLA,0.002
JOELLE,0.005
JOELLEN,0.004
JOETTA,0.003
JOETTE,0.001
JOEY,0.003
JOHANA,0.002
JOHANNA,0.028
JOHANNE,0.001
JOHN,0.012
JOHNA,0.001
JOHNETTA,0.003
JOHNETTE,0.001
JOHNIE,0.003
JOHNNA,0.005
JOHNNIE,0.039
JOHNNY,0.003
JOHNSIE,0.001
JOI,0.003
JOIE,0.001
JOLANDA,0.002
JOLEEN,0.004
JOLENE,0.019
JOLIE,0.002
JOLINE,0.001
JOLYN,0.001
JOLYNN,0.003
JON,0.001
JONA,0.002
JONE,0.001
JONELL,0.002
JONELLE,0.002
JONG,0.001
JONI,0.019
JONIE,0.001
JONNA,0.003
JONNIE,0.004
JORDAN,0.012
JOSE,0.003
JOSEFA,0.01
JOSEFINA,0.028
JOSEFINE,0.001
JOSELYN,0.002
JOSEPH,0.005
JOSEPHINA,0.004
JOSEPHINE,0.177
JOSETTE,0.005
JOSHUA,0.001
JOSIE,0.024
JOSLYN,0.002
JOSPHINE,0.001
JOVAN,0.001
JOVITA,0.005
JOY,0.091
JOYA,0.001
JOYCE,0.364
JOYCELYN,0.004
JOYE,0.002
JUAN,0.003
JUANA,0.046
JUANITA,0.164
JUDE,0.001
JUDI,0.008
JUDIE,0.003
JUDITH,0.297
JUDY,0.276
JULE,0.001
JULEE,0.002
JULENE,0.001
JULI,0.005
JULIA,0.223
JULIAN,0.002
JULIANA,0.011
JULIANE,0.002
JULIANN,0.003
JULIANNA,0.005
JULIANNE,0.012
JULIE,0.348
JULIEANN,0.001
JULIENNE,0.002
JULIET,0.009
JULIETA,0.003
JULIETTA,0.001
JULIETTE,0.01
JULIO,0.001
JULISSA,0.003
JUNE,0.125
JUNG,0.006
JUNIE,0.001
JUNITA,0.002
JUNKO,0.001
JUSTA,0.001
JUSTIN,0.002
JUSTINA,0.008
JUSTINE,0.017
JUTTA,0.002
KA,0.001
KACEY,0.003
KACI,0.003
KACIE,0.003
KACY,0.002
KAI,0.001
KAILA,0.001
KAITLIN,0.009
KAITLYN,0.008
KALA,0.004
KALEIGH,0.001
KALEY,0.002
KALI,0.002
KALLIE,0.001
KALYN,0.001
KAM,0.002
KAMALA,0.001
KAMI,0.004
KAMILAH,0.001
KANDACE,0.003
KANDI,0.003
KANDICE,0.003
KANDIS,0.001
KANDRA,0.001
KANDY,0.003
KANESHA,0.001
KANISHA,0.001
KARA,0.041
KARAN,0.003
KAREEN,0.001
KAREN,0.667
KARENA,0.001
KAREY,0.002
KARI,0.036
KARIE,0.003
KARIMA,0.001
KARIN,0.024
KARINA,0.013
KARINE,0.002
KARISA,0.001
KARISSA,0.004
KARL,0.002
KARLA,0.044
KARLEEN,0.002
KARLENE,0.003
KARLY,0.001
KARLYN,0.001
KARMA,0.002
KARMEN,0.002
KAROL,0.005
KAROLE,0.001
KAROLINE,0.001
KAROLYN,0.004
KARON,0.005
KARREN,0.002
KARRI,0.003
KARRIE,0.007
KARRY,0.001
KARY,0.001
KARYL,0.002
KARYN,0.009
KASANDRA,0.003
KASEY,0.011
KASHA,0.001
KASI,0.001
KASIE,0.002
KASSANDRA,0.004
KASSIE,0.002
KATE,0.029
KATELIN,0.001
KATELYN,0.01
KATELYNN,0.001
KATERINE,0.001
KATHALEEN,0.002
KATHARINA,0.002
KATHARINE,0.017
KATHARYN,0.001
KATHE,0.002
KATHELEEN,0.001
KATHERIN,0.002
KATHERINA,0.001
KATHERINE,0.313
KATHERN,0.002
KATHERYN,0.009
KATHEY,0.002
KATHI,0.008
KATHIE,0.011
KATHLEEN,0.424
KATHLENE,0.003
KATHLINE,0.001
KATHLYN,0.003
KATHRIN,0.001
KATHRINE,0.011
KATHRYN,0.234
KATHRYNE,0.003
KATHY,0.272
KATHYRN,0.003
KATI,0.002
KATIA,0.002
KATIE,0.113
KATINA,0.009
KATLYN,0.002
KATRICE,0.002
KATRINA,0.061
KATTIE,0.002
KATY,0.012
KAY,0.071
KAYCE,0.001
KAYCEE,0.001
KAYE,0.011
KAYLA,0.051
KAYLEE,0.003
KAYLEEN,0.002
KAYLEIGH,0.002
KAYLENE,0.002
KAZUKO,0.002
KECIA,0.003
KEELEY,0.001
KEELY,0.004
KEENA,0.002
KEESHA,0.002
KEIKO,0.003
KEILA,0.001
KEIRA,0.001
KEISHA,0.019
KEITH,0.001
KEITHA,0.001
KELI,0.003
KELLE,0.002
KELLEE,0.002
KELLEY,0.031
KELLI,0.046
KELLIE,0.029
KELLY,0.283
KELLYE,0.002
KELSEY,0.024
KELSI,0.001
KELSIE,0.003
KEMBERLY,0.001
KENA,0.002
KENDA,0.001
KENDAL,0.001
KENDALL,0.004
KENDRA,0.038
KENIA,0.001
KENISHA,0.002
KENNA,0.003
KENNETH,0.002
KENYA,0.011
KENYATTA,0.003
KENYETTA,0.002
KERA,0.001
KEREN,0.001
KERI,0.018
KERRI,0.024
KERRIE,0.006
KERRY,0.031
KERSTIN,0.001
KESHA,0.005
KESHIA,0.005
KETURAH,0.001
KEVA,0.001
KEVIN,0.002
KHADIJAH,0.001
KHALILAH,0.001
KIA,0.005
KIANA,0.002
KIARA,0.003
KIERA,0.002
KIERSTEN,0.001
KIESHA,0.002
KILEY,0.002
KIM,0.178
KIMBER,0.002
KIMBERELY,0.003
KIMBERLEE,0.008
KIMBERLEY,0.021
KIMBERLI,0.002
KIMBERLIE,0.002
KIMBERLY,0.504
KIMBERY,0.002
KIMBRA,0.001
KIMI,0.001
KIMIKO,0.002
KINA,0.001
KINDRA,0.002
KIRA,0.006
KIRBY,0.002
KIRSTEN,0.018
KIRSTIE,0.001
KIRSTIN,0.003
KISHA,0.006
KIT,0.001
KITTIE,0.001
KITTY,0.008
KIYOKO,0.001
KIZZIE,0.001
KIZZY,0.003
KLARA,0.001
KORI,0.004
KORTNEY,0.001
KOURTNEY,0.002
KRIS,0.011
KRISHNA,0.001
KRISSY,0.001
KRISTA,0.04
KRISTAL,0.006
KRISTAN,0.003
KRISTEEN,0.001
KRISTEL,0.002
KRISTEN,0.111
KRISTI,0.055
KRISTIAN,0.003
KRISTIE,0.027
KRISTIN,0.099
KRISTINA,0.065
KRISTINE,0.051
KRISTLE,0.001
KRISTY,0.048
KRISTYN,0.003
KRYSTA,0.002
KRYSTAL,0.037
KRYSTEN,0.001
KRYSTIN,0.001
KRYSTINA,0.001
KRYSTLE,0.007
KRYSTYNA,0.003
KUM,0.003
KYLA,0.005
KYLE,0.004
KYLEE,0.003
KYLIE,0.006
KYM,0.002
KYMBERLY,0.002
KYOKO,0.001
KYONG,0.004
KYRA,0.004
KYUNG,0.004
LACEY,0.018
LACHELLE,0.001
LACI,0.003
LACIE,0.004
LACRESHA,0.001
LACY,0.009
LADAWN,0.001
LADONNA,0.016
LADY,0.002
LAEL,0.001
LAHOMA,0.001
LAI,0.003
LAILA,0.002
LAINE,0.001
LAJUANA,0.001
LAKEESHA,0.001
LAKEISHA,0.01
LAKENDRA,0.001
LAKENYA,0.001
LAKESHA,0.008
LAKESHIA,0.004
LAKIA,0.001
LAKIESHA,0.001
LAKISHA,0.011
LAKITA,0.001
LALA,0.001
LAMONICA,0.001
LAN,0.005
LANA,0.029
LANE,0.002
LANELL,0.002
LANELLE,0.001
LANETTE,0.003
LANG,0.001
LANI,0.003
LANIE,0.001
LANITA,0.003
LANNIE,0.001
LANORA,0.001
LAQUANDA,0.001
LAQUITA,0.005
LARA,0.016
LARAE,0.002
LARAINE,0.002
LAREE,0.001
LARHONDA,0.002
LARISA,0.002
LARISSA,0.006
LARITA,0.001
LARONDA,0.002
LARRAINE,0.001
LARRY,0.001
LARUE,0.003
LASANDRA,0.002
LASHANDA,0.004
LASHANDRA,0.001
LASHAUN,0.001
LASHAUNDA,0.001
LASHAWN,0.007
LASHAWNA,0.001
LASHAWNDA,0.001
LASHAY,0.001
LASHELL,0.001
LASHON,0.001
LASHONDA,0.008
LASHUNDA,0.002
LASONYA,0.001
LATANYA,0.008
LATARSHA,0.001
LATASHA,0.026
LATASHIA,0.002
LATESHA,0.002
LATIA,0.002
LATICIA,0.002
LATINA,0.001
LATISHA,0.015
LATONIA,0.005
LATONYA,0.022
LATORIA,0.002
LATOSHA,0.004
LATOYA,0.043
LATOYIA,0.001
LATRICE,0.007
LATRICIA,0.005
LATRINA,0.002
LATRISHA,0.001
LAUNA,0.002
LAURA,0.51
LAURALEE,0.001
LAURAN,0.001
LAURE,0.002
LAUREEN,0.004
LAUREL,0.024
LAUREN,0.137
LAURENA,0.001
LAURENCE,0.001
LAURENE,0.003
LAURETTA,0.006
LAURETTE,0.004
LAURI,0.009
LAURICE,0.002
LAURIE,0.114
LAURINDA,0.001
LAURINE,0.002
LAURYN,0.001
LAVADA,0.003
LAVELLE,0.001
LAVENIA,0.001
LAVERA,0.002
LAVERN,0.005
LAVERNA,0.002
LAVERNE,0.03
LAVETA,0.001
LAVETTE,0.001
LAVINA,0.004
LAVINIA,0.003
LAVON,0.004
LAVONA,0.001
LAVONDA,0.003
LAVONE,0.001
LAVONIA,0.002
LAVONNA,0.001
LAVONNE,0.011
LAWANA,0.002
LAWANDA,0.011
LAWANNA,0.002
LAWRENCE,0.001
LAYLA,0.002
LAYNE,0.001
LE,0.002
LEA,0.017
LEAH,0.072
LEAN,0.001
LEANA,0.002
LEANDRA,0.003
LEANN,0.015
LEANNA,0.009
LEANNE,0.016
LEANORA,0.001
LEATHA,0.003
LEATRICE,0.004
LECIA,0.001
LEDA,0.003
LEE,0.051
LEEANN,0.008
LEEANNA,0.002
LEEANNE,0.002
LEENA,0.001
LEESA,0.003
LEIA,0.001
LEIDA,0.001
LEIGH,0.032
LEIGHA,0.001
LEIGHANN,0.002
LEILA,0.015
LEILANI,0.005
LEISA,0.004
LEISHA,0.001
LEKISHA,0.001
LELA,0.028
LELAH,0.001
LELIA,0.009
LENA,0.077
LENITA,0.001
LENNA,0.002
LENNIE,0.003
LENORA,0.024
LENORE,0.014
LEO,0.001
LEOLA,0.019
LEOMA,0.001
LEON,0.001
LEONA,0.069
LEONARDA,0.002
LEONE,0.005
LEONIA,0.001
LEONIDA,0.001
LEONIE,0.002
LEONILA,0.002
LEONOR,0.01
LEONORA,0.005
LEONORE,0.002
LEONTINE,0.001
LEORA,0.007
LEOTA,0.006
LERA,0.002
LESA,0.008
LESHA,0.001
LESIA,0.002
LESLEE,0.003
LESLEY,0.019
LESLI,0.003
LESLIE,0.154
LESSIE,0.01
LESTER,0.001
LETA,0.008
LETHA,0.014
LETICIA,0.04
LETISHA,0.001
LETITIA,0.008
LETTIE,0.006
LETTY,0.002
LEWIS,0.001
LEXIE,0.002
LEZLIE,0.002
LI,0.003
LIA,0.005
LIANA,0.003
LIANE,0.003
LIANNE,0.001
LIBBIE,0.001
LIBBY,0.008
LIBERTY,0.002
LIBRADA,0.002
LIDA,0.004
LIDIA,0.014
LIEN,0.002
LIESELOTTE,0.001
LIGIA,0.002
LILA,0.029
LILI,0.002
LILIA,0.012
LILIAN,0.011
LILIANA,0.01
LILLA,0.002
LILLI,0.001
LILLIA,0.001
LILLIAM,0.001
LILLIAN,0.211
LILLIANA,0.001
LILLIE,0.09
LILLY,0.014
LILY,0.017
LIN,0.003
LINA,0.011
LINDA,1.035
LINDSAY,0.06
LINDSEY,0.06
LINDSY,0.001
LINDY,0.005
LINETTE,0.003
LING,0.002
LINH,0.003
LINN,0.001
LINNEA,0.004
LINNIE,0.004
LINSEY,0.003
LISA,0.704
LISABETH,0.001
LISANDRA,0.001
LISBETH,0.002
LISE,0.004
LISETTE,0.004
LISHA,0.002
LISSA,0.003
LISSETTE,0.004
LITA,0.003
LIVIA,0.002
LIZ,0.009
LIZA,0.012
LIZABETH,0.004
LIZBETH,0.004
LIZETH,0.001
LIZETTE,0.005
LIZZETTE,0.001
LIZZIE,0.018
LOAN,0.002
LOGAN,0.001
LOIDA,0.002
LOIS,0.22
LOISE,0.001
LOLA,0.048
LOLITA,0.009
LOMA,0.002
LONA,0.007
LONDA,0.001
LONI,0.002
LONNA,0.002
LONNIE,0.005
LORA,0.036
LORAINE,0.013
LORALEE,0.001
LORE,0.002
LOREAN,0.001
LOREE,0.002
LOREEN,0.003
LORELEI,0.003
LOREN,0.005
LORENA,0.029
LORENE,0.028
LORENZA,0.004
LORETA,0.001
LORETTA,0.115
LORETTE,0.001
LORI,0.248
LORIA,0.001
LORIANN,0.002
LORIE,0.016
LORILEE,0.001
LORINA,0.001
LORINDA,0.003
LORINE,0.005
LORIS,0.001
LORITA,0.001
LORNA,0.022
LORRAINE,0.135
LORRETTA,0.003
LORRI,0.006
LORRIANE,0.001
LORRIE,0.012
LORRINE,0.001
LORY,0.002
LOTTIE,0.024
LOU,0.02
LOUANN,0.005
LOUANNE,0.002
LOUELLA,0.008
LOUETTA,0.001
LOUIE,0.002
LOUIS,0.005
LOUISA,0.012
LOUISE,0.229
LOURA,0.001
LOURDES,0.024
LOURIE,0.001
LOUVENIA,0.002
LOVE,0.001
LOVELLA,0.002
LOVETTA,0.001
LOVIE,0.004
LOYCE,0.002
LU,0.003
LUANA,0.003
LUANN,0.011
LUANNA,0.001
LUANNE,0.005
LUBA,0.001
LUCI,0.001
LUCIA,0.028
LUCIANA,0.003
LUCIE,0.004
LUCIENNE,0.003
LUCILA,0.005
LUCILE,0.016
LUCILLA,0.001
LUCILLE,0.153
LUCINA,0.002
LUCINDA,0.025
LUCRECIA,0.002
LUCRETIA,0.007
LUCY,0.103
LUDIE,0.002
LUDIVINA,0.001
LUE,0.003
LUELLA,0.017
LUETTA,0.001
LUIS,0.002
LUISA,0.016
LUISE,0.002
LULA,0.048
LULU,0.004
LUNA,0.002
LUPE,0.02
LUPITA,0.003
LURA,0.006
LURLENE,0.001
LURLINE,0.002
LUVENIA,0.002
LUZ,0.049
LYDA,0.003
LYDIA,0.086
LYLA,0.003
LYN,0.006
LYNDA,0.053
LYNDIA,0.001
LYNDSAY,0.003
LYNDSEY,0.004
LYNELL,0.002
LYNELLE,0.002
LYNETTA,0.001
LYNETTE,0.033
LYNN,0.135
LYNNA,0.001
LYNNE,0.043
LYNNETTE,0.01
LYNSEY,0.002
MA,0.008
MABEL,0.078
MABELLE,0.001
MABLE,0.038
MACHELLE,0.003
MACIE,0.002
MACKENZIE,0.004
MACY,0.002
MADALENE,0.001
MADALINE,0.002
MADALYN,0.002
MADDIE,0.001
MADELAINE,0.001
MADELEINE,0.009
MADELENE,0.001
MADELINE,0.052
MADELYN,0.01
MADGE,0.011
MADIE,0.002
MADISON,0.003
MADLYN,0.002
MADONNA,0.006
MAE,0.063
MAEGAN,0.003
MAFALDA,0.001
MAGALI,0.001
MAGALY,0.002
MAGAN,0.002
MAGARET,0.002
MAGDA,0.005
MAGDALEN,0.002
MAGDALENA,0.015
MAGDALENE,0.004
MAGEN,0.002
MAGGIE,0.051
MAGNOLIA,0.004
MAHALIA,0.001
MAI,0.009
MAIA,0.002
MAIDA,0.002
MAILE,0.001
MAIRA,0.003
MAIRE,0.001
MAISHA,0.001
MAISIE,0.001
MAJORIE,0.005
MAKEDA,0.001
MALENA,0.001
MALIA,0.003
MALIKA,0.002
MALINDA,0.013
MALISA,0.002
MALISSA,0.007
MALKA,0.001
MALLIE,0.001
MALLORY,0.012
MALORIE,0.001
MALVINA,0.001
MAMIE,0.048
MAMMIE,0.002
MAN,0.001
MANA,0.002
MANDA,0.002
MANDI,0.006
MANDIE,0.001
MANDY,0.029
MANIE,0.001
MANUELA,0.016
MANY,0.001
MAO,0.001
MAPLE,0.002
MARA,0.009
MARAGARET,0.001
MARAGRET,0.001
MARANDA,0.004
MARCELA,0.006
MARCELENE,0.001
MARCELINA,0.004
MARCELINE,0.002
MARCELL,0.001
MARCELLA,0.037
MARCELLE,0.005
MARCENE,0.001
MARCHELLE,0.001
MARCI,0.01
MARCIA,0.09
MARCIE,0.012
MARCY,0.016
MARDELL,0.001
MAREN,0.002
MARG,0.001
MARGARET,0.768
MARGARETA,0.002
MARGARETE,0.003
MARGARETT,0.002
MARGARETTA,0.002
MARGARETTE,0.004
MARGARITA,0.059
MARGARITE,0.002
MARGART,0.002
MARGE,0.006
MARGENE,0.001
MARGERET,0.002
MARGERT,0.001
MARGERY,0.011
MARGET,0.002
MARGHERITA,0.001
MARGIE,0.072
MARGIT,0.002
MARGO,0.016
MARGORIE,0.002
MARGOT,0.008
MARGRET,0.017
MARGRETT,0.001
MARGUERITA,0.002
MARGUERITE,0.056
MARGURITE,0.002
MARGY,0.001
MARHTA,0.001
MARI,0.011
MARIA,0.828
MARIAH,0.005
MARIAM,0.005
MARIAN,0.086
MARIANA,0.009
MARIANELA,0.001
MARIANN,0.004
MARIANNA,0.007
MARIANNE,0.042
MARIBEL,0.02
MARIBETH,0.003
MARICA,0.001
MARICELA,0.011
MARICRUZ,0.001
MARIE,0.379
MARIEL,0.002
MARIELA,0.003
MARIELLA,0.001
MARIELLE,0.001
MARIETTA,0.01
MARIETTE,0.001
MARIKO,0.001
MARILEE,0.004
MARILOU,0.003
MARILU,0.002
MARILYN,0.241
MARILYNN,0.007
MARIN,0.001
MARINA,0.027
MARINDA,0.001
MARINE,0.001
MARIO,0.002
MARION,0.122
MARIS,0.001
MARISA,0.018
MARISELA,0.007
MARISHA,0.001
MARISOL,0.018
MARISSA,0.024
MARITA,0.004
MARITZA,0.016
MARIVEL,0.001
MARJORIE,0.173
MARJORY,0.006
MARK,0.004
MARKETTA,0.001
MARKITA,0.002
MARLA,0.026
MARLANA,0.002
MARLEEN,0.002
MARLEN,0.002
MARLENA,0.005
MARLENE,0.088
MARLIN,0.001
MARLINE,0.001
MARLO,0.003
MARLYN,0.005
MARLYS,0.005
MARNA,0.002
MARNI,0.002
MARNIE,0.004
MARQUERITE,0.004
MARQUETTA,0.002
MARQUITA,0.009
MARQUITTA,0.001
MARRY,0.003
MARSHA,0.078
MARSHALL,0.001
MARTA,0.028
MARTH,0.001
MARTHA,0.412
MARTI,0.004
MARTIN,0.002
MARTINA,0.016
MARTINE,0.003
MARTY,0.004
MARVA,0.01
MARVEL,0.004
MARVELLA,0.001
MARVIS,0.001
MARX,0.001
MARY,2.629
MARYA,0.002
MARYALICE,0.002
MARYAM,0.002
MARYANN,0.05
MARYANNA,0.001
MARYANNE,0.011
MARYBELLE,0.001
MARYBETH,0.007
MARYELLEN,0.009
MARYETTA,0.001
